ticker,exchange,assetType,priceCurrency,startDate,endDate
SCEEX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCEGX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCEI,NASDAQ,Stock,USD,,
SCEIQ,NASDAQ,Stock,USD,,
SCELX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCEMX,NMFQS,Mutual Fund,USD,1994-01-03,2021-07-12
SCENX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCEPRF,NYSE,Stock,USD,,
SCEPX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCEQX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCERX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCES,NASDAQ,Stock,USD,,
SCESX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCETX,NMFQS,Mutual Fund,USD,1997-01-31,2021-07-12
SCEUX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCEVX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCEWX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCEXF,PINK,Stock,USD,2017-09-22,2021-03-01
SCEYF,OTCGREY,Stock,USD,2017-09-28,2021-07-09
SCFAX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
SCFCX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SCFFF,PINK,Stock,USD,2009-09-02,2021-07-12
SCFFX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-12
SCFGX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCFHX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCFIX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
SCFJX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCFKX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCFLF,OTCGREY,Stock,USD,2015-11-19,2021-07-12
SCFMX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCFNX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCFOX,NMFQS,Mutual Fund,USD,2019-07-01,2021-07-12
SCFQX,NMFQS,Mutual Fund,USD,2019-07-01,2021-07-12
SCFR,PINK,Stock,USD,2017-09-22,2021-07-12
SCFS,NASDAQ,Stock,USD,,
SCFTX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-12
SCFUX,NMFQS,Mutual Fund,USD,,
SCFVX,NMFQS,Mutual Fund,USD,2019-07-01,2021-07-12
SCFYX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCFZX,NMFQS,Mutual Fund,USD,2019-07-01,2021-07-12
SCG,NYSE,Stock,USD,1987-12-30,2018-12-31
SCGAX,NMFQS,Mutual Fund,USD,,
SCGCX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCGDX,NMFQS,Mutual Fund,USD,1990-01-02,2017-12-11
SCGEX,NMFQS,Mutual Fund,USD,1995-01-03,2019-12-23
SCGEY,PINK,Stock,USD,2013-08-13,2021-07-12
SCGFX,NMFQS,Mutual Fund,USD,2017-06-06,2021-07-12
SCGGF,OTCBB,Stock,USD,2009-04-13,2017-09-18
SCGGX,NMFQS,Mutual Fund,USD,2007-01-03,2017-10-27
SCGHF,PINK,Stock,USD,,
SCGIX,NMFQS,Mutual Fund,USD,2000-01-03,2021-07-12
SCGLF,PINK,Stock,USD,2007-07-23,2021-07-12
SCGLX,NMFQS,Mutual Fund,USD,2012-01-03,2017-07-05
SCGLY,PINK,Stock,USD,2007-07-13,2021-07-12
SCGNX,NMFQS,Mutual Fund,USD,2017-06-06,2021-07-12
SCGPX,NMFQS,Mutual Fund,USD,2003-01-02,2021-07-12
SCGPY,PINK,Stock,USD,2016-02-12,2021-07-12
SCGRF,OTCGREY,Stock,USD,,
SCGRX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCGSX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-12
SCGTX,NMFQS,Mutual Fund,USD,,
SCGVX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCGX,PINK,Stock,USD,2008-09-19,2021-07-12
SCGY,PINK,Stock,USD,2005-12-02,2021-07-12
SCGZX,NMFQS,Mutual Fund,USD,2015-01-02,2017-09-15
SCHA,NYSE ARCA,ETF,USD,2009-11-03,2021-07-12
SCHAX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCHB,NYSE ARCA,ETF,USD,2009-11-03,2021-07-12
SCHBX,NMFQS,Mutual Fund,USD,1996-02-05,2016-07-05
SCHC,NYSE ARCA,ETF,USD,2010-01-14,2021-07-12
SCHCX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCHD,NYSE ARCA,ETF,USD,2011-10-20,2021-07-12
SCHE,NYSE ARCA,ETF,USD,2010-01-14,2021-07-12
SCHEX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHF,NYSE ARCA,ETF,USD,2009-11-03,2021-07-12
SCHFX,NMFQS,Mutual Fund,USD,2016-07-18,2019-05-02
SCHG,NYSE ARCA,ETF,USD,2010-01-04,2021-07-12
SCHGX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHH,NYSE ARCA,ETF,USD,2011-01-13,2021-07-12
SCHHX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHI,NYSE ARCA,ETF,USD,2019-10-10,2021-07-12
SCHIX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHJ,NYSE ARCA,ETF,USD,2019-10-10,2021-07-12
SCHJX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHK,NYSE ARCA,ETF,USD,2017-10-11,2021-07-12
SCHKX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHL,NASDAQ,Stock,USD,1992-02-25,2021-07-12
SCHLX,NMFQS,Mutual Fund,USD,1999-01-04,2021-07-12
SCHM,NYSE ARCA,ETF,USD,2011-01-13,2021-07-12
SCHMX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHN,NASDAQ,Stock,USD,1993-11-16,2021-07-12
SCHNX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHO,NYSE ARCA,ETF,USD,2010-08-05,2021-07-12
SCHP,NYSE ARCA,ETF,USD,2010-08-05,2021-07-12
SCHPX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHQ,NYSE ARCA,ETF,USD,2019-10-10,2021-07-12
SCHQX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHR,NYSE ARCA,ETF,USD,2010-08-05,2021-07-12
SCHR1,NASDAQ,Stock,USD,,
SCHRX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-12
SCHS,PINK,Stock,USD,2017-10-16,2019-12-13
SCHSQ,OTCBB,Stock,USD,2013-02-06,2013-06-11
SCHTX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHUX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCHV,NYSE ARCA,ETF,USD,2009-12-11,2021-07-12
SCHVX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHW,NYSE,Stock,USD,1989-06-30,2021-07-12
SCHW-P-B,NYSE,Stock,USD,1987-09-22,2017-11-28
SCHW-P-D,NYSE,Stock,USD,2016-03-09,2021-07-12
SCHW-P-J,NYSE,Stock,USD,2021-03-24,2021-07-12
SCHWX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCHX,NYSE ARCA,ETF,USD,2009-11-03,2021-07-12
SCHY,NYSE ARCA,ETF,USD,2021-04-29,2021-07-12
SCHYF,PINK,Stock,USD,2012-08-20,2021-07-12
SCHYY,PINK,Stock,USD,2010-07-26,2021-07-12
SCHZ,NYSE ARCA,ETF,USD,2011-07-14,2021-07-12
SCI,NYSE,Stock,USD,1987-07-23,2021-07-12
SCI1,,Stock,USD,,
SCIA,OTCQB,Stock,USD,1999-04-30,2021-07-12
SCIBU,NASDAQ,Stock,USD,,
SCICU,NASDAQ,Stock,USD,,
SCICX,NMFQS,Mutual Fund,USD,2000-01-03,2021-07-12
SCID,NYSE ARCA,ETF,USD,2015-05-14,2020-08-21
SCIE,OTCCE,Stock,USD,2017-09-22,2021-07-12
SCIEX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCIFX,NMFQS,Mutual Fund,USD,2010-01-04,2018-03-09
SCIGX,NMFQS,Mutual Fund,USD,1996-01-02,2019-12-12
SCIIX,NMFQS,Mutual Fund,USD,1996-01-02,2021-07-12
SCIJ,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIJX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SCIL,PINK,Stock,USD,1999-07-22,2020-09-15
SCIN,NYSE ARCA,ETF,USD,2010-07-07,2019-06-14
SCINX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCIO,PINK,Stock,USD,2007-12-20,2019-08-19
SCIOX,NMFQS,Mutual Fund,USD,2010-01-04,2021-07-12
SCIPX,NMFQS,Mutual Fund,USD,2003-01-02,2021-07-12
SCIRX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-12
SCIT,NASDAQ,Stock,USD,,
SCIU,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIUX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-12
SCIV,PINK,Stock,USD,2007-08-21,2019-11-11
SCIX,NYSE ARCA,ETF,USD,2015-05-13,2020-08-21
SCIXF,PINK,Stock,USD,1990-03-26,2021-07-12
SCIXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
SCIZX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCJ,NYSE ARCA,ETF,USD,2007-12-27,2021-07-12
SCJAX,NMFQS,Mutual Fund,USD,2017-12-21,2021-07-12
SCJCX,NMFQS,Mutual Fund,USD,2017-12-21,2021-07-12
SCJIX,NMFQS,Mutual Fund,USD,2017-12-21,2021-07-12
SCJKX,NMFQS,Mutual Fund,USD,2017-12-21,2021-07-12
SCKT,NASDAQ,Stock,USD,1995-06-07,2021-07-12
SCL,NYSE,Stock,USD,1992-03-17,2021-07-12
SCLAX,NMFQS,Mutual Fund,USD,2013-01-02,2021-07-12
SCLD,NASDAQ,Stock,USD,,
SCLDX,NMFQS,Mutual Fund,USD,2013-01-02,2018-02-28
SCLE,NASDAQ,Stock,USD,2021-04-06,2021-07-12
SCLEU,NASDAQ,Stock,USD,2021-02-12,2021-07-12
SCLEW,NASDAQ,Stock,USD,2021-04-08,2021-07-12
SCLEX,NMFQS,Mutual Fund,USD,,
SCLFX,NMFQS,Mutual Fund,USD,1996-01-02,2021-07-12
SCLHX,NMFQS,Mutual Fund,USD,,
SCLL,,Stock,USD,,
SCLMF,OTCGREY,Stock,USD,,
SCLN,NASDAQ,Stock,USD,1992-03-17,2017-10-20
SCLR,OTCMKTS,Stock,USD,,
SCLRF,OTCMKTS,Stock,USD,2017-10-18,2018-10-26
SCLUX,NMFQS,Mutual Fund,USD,,
SCLVX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
SCLWX,NMFQS,Mutual Fund,USD,,
SCLYX,NMFQS,Mutual Fund,USD,,
SCLZF,PINK,Stock,USD,,
SCLZX,NMFQS,Mutual Fund,USD,,
SCM,NYSE,Stock,USD,2012-11-08,2021-07-12
SCMAX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCMBX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCMCP,PINK,Stock,USD,2021-06-24,2021-07-02
SCMCX,NMFQS,Mutual Fund,USD,2014-04-02,2015-11-25
SCMF,NASDAQ,Stock,USD,,
SCMFX,NMFQS,Mutual Fund,USD,2007-01-08,2016-11-17
SCMGX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCMIX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-12
SCMLX,NMFQS,Mutual Fund,USD,2002-10-18,2017-01-19
SCMP,NASDAQ,Stock,USD,2007-08-02,2018-02-13
SCMR,NASDAQ,Stock,USD,2016-01-04,2016-11-30
SCMSX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-12
SCMTX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCMVX,NMFQS,Mutual Fund,USD,1999-01-04,2020-12-23
SCMWY,PINK,Stock,USD,2007-08-31,2021-07-12
SCNA,PINK,Stock,USD,2017-09-22,2021-07-12
SCNAX,NMFQS,Mutual Fund,USD,2009-01-02,2016-12-29
SCNB,NASDAQ,Stock,USD,2016-01-04,2017-04-10
SCND,OTCQB,Stock,USD,2011-03-01,2021-07-12
SCNFF,PINK,Stock,USD,,
SCNG,PINK,Stock,USD,2008-12-24,2021-07-12
SCNIX,NMFQS,Mutual Fund,USD,2013-01-02,2016-12-29
SCNLF,OTCGREY,Stock,USD,2013-07-29,2021-07-12
SCNNF,PINK,Stock,USD,2019-05-07,2021-07-12
SCNP,OTCBB,Stock,USD,2014-08-28,2018-02-27
SCNQY,EXPM,Stock,USD,,
SCNSX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCNT,NASDAQ,Stock,USD,,
SCNTQ,PINK,Stock,USD,2007-07-16,2021-07-12
SCNUX,NMFQS,Mutual Fund,USD,2009-01-02,2021-07-12
SCNXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
SCNYB,NASDAQ,Stock,USD,,
SCO,NYSE ARCA,ETF,USD,2008-11-25,2021-07-12
SCOA,NASDAQ,Stock,USD,2021-02-08,2021-07-12
SCOAU,NASDAQ,Stock,USD,2020-12-17,2021-07-12
SCOAW,NASDAQ,Stock,USD,2021-02-08,2021-07-12
SCOAX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCOB,NASDAQ,Stock,USD,2021-04-06,2021-07-12
SCOBU,NASDAQ,Stock,USD,2021-02-10,2021-07-12
SCOBW,NASDAQ,Stock,USD,2021-04-08,2021-07-12
SCOBX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCOCF,OTCGREY,Stock,USD,2018-10-15,2018-10-15
SCOIX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-11
SCOK,,Stock,USD,,
SCOM,NYSE ARCA,ETF,USD,2019-01-16,2020-03-27
SCON,OTCQB,Stock,USD,1993-03-09,2021-07-12
SCOO,PINK,Stock,USD,2013-11-04,2021-07-12
SCOP,NASDAQ,Stock,USD,,
SCOP2,,Stock,USD,,
SCOR,NASDAQ,Stock,USD,2007-06-27,2021-07-12
SCORX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-12
SCOT,,Stock,USD,,
SCOTF,PINK,Stock,USD,2019-12-19,2021-07-12
SCOTX,NMFQS,Mutual Fund,USD,2013-01-02,2017-08-11
SCOUF,PINK,Stock,USD,2021-04-13,2021-04-16
SCOVX,NMFQS,Mutual Fund,USD,2002-04-02,2015-10-29
SCOXQ,NASDAQ,Stock,USD,,
SCOXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
SCPAF,OTCGREY,Stock,USD,2012-12-28,2021-07-12
SCPAX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-12
SCPB,NYSE ARCA,ETF,USD,2010-01-04,2017-10-13
SCPCX,NMFQS,Mutual Fund,USD,1996-11-15,2015-11-25
SCPD,OTCBB,Stock,USD,2014-07-09,2017-11-01
SCPDD,OTCBB,Stock,USD,2017-10-04,2017-10-23
SCPDX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
SCPE,NYSE,Stock,USD,2019-09-05,2021-07-12
SCPE-U,NYSE,Stock,USD,2019-07-12,2021-07-12
SCPE-WS,NYSE,Stock,USD,2019-09-05,2021-07-12
SCPEU,NYSE,Stock,USD,,
SCPEX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
SCPH,NASDAQ,Stock,USD,2017-11-17,2021-07-12
SCPIX,NMFQS,Mutual Fund,USD,1998-01-02,2021-07-12
SCPJ,PINK,Stock,USD,2007-07-24,2021-07-12
SCPKF,PINK,Stock,USD,2021-01-06,2021-07-12
SCPL,NASDAQ,Stock,USD,2019-05-03,2021-07-12
SCPPF,OTCGREY,Stock,USD,2019-10-22,2021-07-12
SCPS,NASDAQ,Stock,USD,2020-12-16,2021-07-12
SCPT,OTCMKTS,Stock,USD,2006-11-17,2021-07-12
SCPUX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
SCPVX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
SCPWX,NMFQS,Mutual Fund,USD,2017-12-01,2021-07-12
SCPXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
SCPYX,NMFQS,Mutual Fund,USD,2010-01-04,2021-07-12
SCPZX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCQ,NYSE,Stock,USD,2014-05-16,2017-09-19
SCQGX,NMFQS,Mutual Fund,USD,1992-01-02,2021-07-12
SCQUX,NMFQS,Mutual Fund,USD,,
SCR,NASDAQ,Stock,USD,2014-01-10,2021-07-12
SCR,NASDAQ,Stock,USD,,
SCRA,NYSE,Stock,USD,,
SCRCQ,PINK,Stock,USD,2012-07-02,2021-07-12
SCREX,NMFQS,Mutual Fund,USD,2020-01-27,2021-07-12
SCRFX,NMFQS,Mutual Fund,USD,,
SCRH,PINK,Stock,USD,2017-10-09,2021-07-12
SCRI,,Stock,USD,,
SCRJY,NYSE,Stock,USD,,
SCRLX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SCRMF,OTCMKTS,Stock,USD,2006-01-09,2017-12-28
SCRPF,PINK,Stock,USD,2017-10-06,2021-07-12
SCRPY,OTCGREY,Stock,USD,,
SCRRF,PINK,ETF,USD,,
SCRSF,PINK,Stock,USD,,
SCRSX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCRUX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-12
SCRX,NASDAQ,Stock,USD,,
SCRXX,NMFQS,Mutual Fund,USD,,
SCRYX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCRYY,PINK,Stock,USD,2007-07-13,2021-07-12
SCRZX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCS,NYSE,Stock,USD,1998-02-18,2021-07-12
SCSAX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-12
SCSBX,NMFQS,Mutual Fund,USD,1980-01-02,2021-07-12
SCSC,NASDAQ,Stock,USD,1994-03-18,2021-07-12
SCSCX,NMFQS,Mutual Fund,USD,1999-01-04,2021-07-12
SCSDX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCSG,PINK,Stock,USD,2010-08-25,2021-07-12
SCSGX,NMFQS,Mutual Fund,USD,2013-01-02,2017-03-30
SCSHF,OTCGREY,Stock,USD,2002-02-26,2021-07-12
SCSIX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCSKF,PINK,Stock,USD,2021-03-05,2021-07-12
SCSKX,NMFQS,Mutual Fund,USD,2001-01-02,2016-12-05
SCSLX,NMFQS,Mutual Fund,USD,2019-07-12,2021-07-12
SCSLX,NMFQS,Mutual Fund,USD,,
SCSMX,NMFQS,Mutual Fund,USD,1999-01-04,2021-07-12
SCSPX,NMFQS,Mutual Fund,USD,2012-01-03,2021-07-12
SCSRX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-12
SCSSX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-12
SCSTX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-12
SCSVX,NMFQS,Mutual Fund,USD,2017-01-03,2017-11-17
SCSWF,,Stock,USD,,
SCSYF,PINK,Stock,USD,,
SCT,,Stock,USD,,
SCTAX,NMFQS,Mutual Fund,USD,1990-01-02,2021-07-12
SCTBF,PINK,Stock,USD,2007-07-13,2021-07-12
SCTBY,OTCGREY,Stock,USD,2018-01-18,2021-07-12
SCTC,OTCQB,Stock,USD,2020-04-28,2021-07-12
SCTCX,NMFQS,Mutual Fund,USD,1990-01-31,2021-07-12
SCTEX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-12
SCTH,PINK,Stock,USD,,
SCTIX,NMFQS,Mutual Fund,USD,1997-01-02,2021-07-12
SCTN,OTCCE,Stock,USD,2017-09-27,2021-07-12
SCTO,NYSE ARCA,ETF,USD,2014-10-23,2019-07-05
SCTOX,NMFQS,Mutual Fund,USD,2021-05-03,2021-07-12
SCTQ,OTCGREY,Stock,USD,2021-03-15,2021-07-12
SCTQ,OTCGREY,Stock,USD,2019-05-21,2019-06-20
SCTRX,NMFQS,Mutual Fund,USD,2011-01-03,2017-10-27
SCTRY,PINK,Stock,USD,,
SCTSF,PINK,Stock,USD,2019-09-27,2021-07-12
SCTT,NASDAQ,Stock,USD,,
SCTTF,PINK,Stock,USD,,
SCTTX,NMFQS,Mutual Fund,USD,2021-05-03,2021-07-12
SCTXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-12
SCTY,PINK,Stock,USD,2019-09-04,2021-07-12
SCTY,OTCQX,Stock,USD,2012-12-13,2016-11-29
SCU,NYSE,Stock,USD,2007-11-14,2021-07-12
SCU,NYSE,Stock,USD,2009-12-01,2015-01-08
SCUEF,NYSE,Stock,USD,,
SCUIX,NMFQS,Mutual Fund,USD,1994-01-03,2021-07-12
SCUPF,PINK,Stock,USD,2009-09-11,2021-07-12
SCUPX,NMFQS,Mutual Fund,USD,2003-01-02,2021-07-12
SCUR,NASDAQ,Stock,USD,,
SCURX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCUVX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-12
SCVAX,NMFQS,Mutual Fund,USD,1998-01-02,2021-07-12
SCVBX,NMFQS,Mutual Fund,USD,2002-01-31,2016-02-08
SCVEX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-12
SCVFF,PINK,Stock,USD,2021-06-22,2021-07-12
SCVFX,NMFQS,Mutual Fund,USD,2003-01-02,2021-07-12
SCVIX,NMFQS,Mutual Fund,USD,1998-01-02,2021-07-12
SCVJX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-12
SCVL,NASDAQ,Stock,USD,1993-03-16,2021-07-12
SCVM,PINK,Stock,USD,1998-02-06,2019-08-19
SCVNX,NMFQS,Mutual Fund,USD,2011-01-03,2021-07-12
SCVPF,PINK,Stock,USD,2007-07-17,2021-07-12
SCVPY,PINK,Stock,USD,2017-11-29,2021-07-12
SCVUF,PINK,Stock,USD,2004-01-12,2021-07-12
SCVX,NYSE,Stock,USD,2020-03-20,2021-07-12
SCVX-U,NYSE,Stock,USD,2020-03-16,2021-07-12
SCVX-WS,NYSE,Stock,USD,2020-03-23,2021-07-12
SCVXU,NYSE,Stock,USD,,
SCWBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
SCWCX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-12
SCWFX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-12
SCWTF,OTCGREY,Stock,USD,2017-09-22,2021-07-12
SCWX,NASDAQ,Stock,USD,2016-04-22,2021-07-12
SCX,NYSE,Stock,USD,1987-12-30,2021-07-12
SCXIX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-12
SCXJX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCXKX,NMFQS,Mutual Fund,USD,2017-06-12,2019-05-02
SCXLB,PINK,Stock,USD,2017-10-20,2021-07-12
SCXLX,NMFQS,Mutual Fund,USD,2016-07-18,2021-07-12
SCXN,PINK,Stock,USD,2006-12-05,2017-07-12
SCXXF,OTCGREY,Stock,USD,,
SCY,NYSE,Stock,USD,,
SCYL,NYSE,Stock,USD,,
SCYT,PINK,Stock,USD,2017-10-19,2021-07-12
SCYVX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SCYX,NASDAQ,Stock,USD,2014-05-02,2021-07-12
SCYYF,PINK,Stock,USD,2009-04-16,2021-07-12
SCYYX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SCZ,NASDAQ,ETF,USD,2007-12-12,2021-07-12
SCZ.B,NYSE,Stock,USD,,
SCZC,OTCQX,Stock,USD,2004-03-30,2021-07-12
SCZZF,OTCGREY,Stock,USD,2019-04-30,2019-04-30
SD,NYSE,Stock,USD,2016-10-04,2021-07-12
SD1,NYSE,Stock,USD,2007-11-06,2016-01-06
SDAAX,NMFQS,Mutual Fund,USD,2019-01-02,2021-07-12
SDAC,NASDAQ,Stock,USD,2021-03-30,2021-07-12
SDACU,NASDAQ,Stock,USD,2021-02-05,2021-07-12
SDACW,NASDAQ,Stock,USD,2021-03-30,2021-07-12
SDACX,NMFQS,Mutual Fund,USD,2019-01-02,2021-07-12
SDAD,PINK,Stock,USD,2017-11-14,2021-07-12
SDAG,NYSE ARCA,ETF,USD,2018-12-18,2020-08-05
SDAIX,NMFQS,Mutual Fund,USD,2019-01-02,2021-07-12
SDAYX,NMFQS,Mutual Fund,USD,2019-01-02,2021-07-12
SDBNX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBRX,NMFQS,Mutual Fund,USD,2016-01-04,2019-12-27
SDBT,NASDAQ,Stock,USD,2007-11-01,2013-07-03
SDC,NASDAQ,Stock,USD,2019-09-12,2021-07-12
SDCAX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SDCCX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SDCF,OTCCE,Stock,USD,2001-01-02,2020-11-02
SDCI,NYSE ARCA,ETF,USD,2018-05-03,2021-07-12
SDCIX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SDCJF,PINK,Stock,USD,2016-01-05,2020-01-17
SDCKF,OTCGREY,Stock,USD,,
SDCMX,NMFQS,Mutual Fund,USD,1995-01-03,2017-03-30
SDCO,NASDAQ,Stock,USD,,
SDCSX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-12
SDCVF,OTCGREY,Stock,USD,2020-07-07,2021-07-12
SDCYX,NMFQS,Mutual Fund,USD,2018-12-28,2021-07-12
SDCYX,NMFQS,Mutual Fund,USD,,
SDD,NYSE ARCA,ETF,USD,2007-01-25,2021-07-12
SDDFF,PINK,Stock,USD,1997-07-24,2021-07-12
SDDMF,PINK,Stock,USD,,
SDDMX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-12
SDDXF,OTCGREY,Stock,USD,2000-06-14,2020-11-03
SDDYY,OTCGREY,Stock,USD,,
SDEAX,NMFQS,Mutual Fund,USD,2011-06-22,2015-11-25
SDEC,PINK,Stock,USD,2019-07-31,2021-07-12
SDEF,NYSE ARCA,ETF,USD,2020-12-31,2021-07-12
SDEI,NYSE ARCA,ETF,USD,2020-12-31,2021-07-12
SDEM,NYSE ARCA,ETF,USD,2015-03-17,2021-07-12
SDFAX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SDFCX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SDFEX,NMFQS,Mutual Fund,USD,,
SDFIX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-12
SDFSX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-12
SDFYX,NMFQS,Mutual Fund,USD,2018-12-28,2021-07-12
SDFYX,NMFQS,Mutual Fund,USD,,
SDG,NASDAQ,ETF,USD,2016-04-22,2021-07-12
SDG1,,Stock,USD,,
SDGA,NYSE ARCA,ETF,USD,2018-09-24,2021-07-12
SDGAX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-12
SDGB,PINK,Stock,USD,2007-08-16,2021-07-12
SDGBX,NMFQS,Mutual Fund,USD,2001-06-22,2016-07-22
