sent,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,278,68,1472,342,129,709,678,74,1,63,30,87,52,304,0,0,0,0,0,0,0,0,0,0,0
0,352,354,223,873,1,276,40,103,64,499,151,1415,3,124,873,12,0,0,0,0,0,0,0,0,0
0,10,7,1282,200,17,2,8,2,8,50,11,2,8,2,8,0,0,0,0,0,0,0,0,0,0
0,10,7,209,1,17,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,9,1,1468,284,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,417,234,280,327,786,826,92,472,1539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,594,191,7,362,155,493,1,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,973,139,1,692,1,17,82,718,107,16,24,16,28,3,46,61,102,22,0,0,0,0,0,0,0
0,1799,63,568,301,56,1,1,860,94,1,1,1606,1,1,1,147,1,0,0,0,0,0,0,0,0
0,33,91,28,185,44,12,679,535,1222,64,7,44,487,768,0,0,0,0,0,0,0,0,0,0,0
0,161,150,28,1,21,1013,1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1528,1619,76,1352,109,1492,1,1083,1068,19,1378,64,1,1,1068,0,0,0,0,0,0,0,0,0
0,37,26,176,109,15,1343,122,1363,64,338,15,482,13,0,0,0,0,0,0,0,0,0,0,0,0
0,37,26,28,1482,338,153,1813,339,143,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,780,1660,175,92,186,1539,1187,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,28,650,615,143,963,1,125,1,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,66,2,5,780,109,15,1343,122,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,26,28,1,551,254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,1,549,1,779,83,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,818,40,309,131,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1643,9,376,134,1308,1639,21,119,9,413,200,413,21,119,376,134,423,0,0,0,0,0,0,0,0
0,1,334,67,9,529,161,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,440,798,431,198,941,82,148,96,233,43,461,14,23,1,118,74,280,40,545,43,929,805,311,1
0,1,17,309,137,10,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,479,514,1,611,1,368,1,1,281,1,96,98,220,512,1958,0,0,0,0,0,0,0,0,0,0
1,52,184,1824,740,319,717,45,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,252,79,580,1,105,99,131,96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,859,183,1763,341,1293,1,80,101,415,1,409,1,1393,423,273,0,0,0,0,0,0,0,0,0,0
0,1699,146,215,48,57,314,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,187,107,210,1058,1036,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1215,354,223,873,53,1,276,40,103,12,64,499,151,1415,873,12,81,144,3,1831,873,53,0,0,0
0,39,1143,1134,266,3,196,9,64,253,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,476,34,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,190,1,1,40,109,68,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,283,315,224,71,957,11,7,530,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,275,585,1554,311,572,8,1640,3,431,51,72,68,107,8,1640,0,0,0,0,0,0,0,0,0,0
0,102,3,116,219,1,1,394,1495,17,635,796,15,1,76,241,97,16,2,7,13,0,0,0,0,0
0,371,3,27,1627,243,17,1,1633,172,17,1630,765,17,33,0,0,0,0,0,0,0,0,0,0,0
0,1,1,28,210,287,1589,41,542,68,44,1,210,92,6,75,45,1,45,14,0,0,0,0,0,0
0,35,1716,1,94,1,47,1,55,190,56,374,175,1531,1221,1,1724,1635,830,830,0,0,0,0,0,0
0,35,1128,755,186,318,878,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,351,425,79,1565,494,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,411,693,197,21,1045,611,498,682,411,45,63,67,1,2,8,0,0,0,0,0,0,0,0,0,0
0,723,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,220,907,314,91,187,51,152,729,1,85,157,3,480,12,0,0,0,0,0,0,0,0,0,0,0
0,220,1,582,194,1,1590,728,104,1,1,1,660,750,0,0,0,0,0,0,0,0,0,0,0,0
0,1,143,3,310,125,571,1,1397,1,677,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,568,1,30,1771,381,58,1642,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,270,167,187,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,1,610,1221,327,1682,825,3,202,214,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,184,553,131,1027,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1123,425,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,1045,82,40,601,498,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,21,1,425,623,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,45,49,107,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,45,3,78,956,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,45,63,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,57,93,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,31,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,110,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,63,78,28,1535,223,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,63,105,16,24,16,15,16,24,16,1,1363,16,24,16,0,0,0,0,0,0,0,0,0
0,21,66,96,31,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,74,742,78,1,495,960,695,1612,41,1112,1317,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,66,1,8,131,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,478,635,796,1232,1,191,64,940,1813,1269,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,31,2,426,324,916,12,69,1065,177,15,193,1005,451,654,163,0,0,0,0,0,0,0,0,0
0,66,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,31,21,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,110,71,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,110,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,110,71,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,1,57,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,1898,31,105,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,1412,37,107,1,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,175,644,1,1090,1090,1,57,229,581,1,1927,92,188,0,0,0,0,0,0,0,0,0,0,0
0,542,370,1,27,1,1,241,127,125,1,1,323,1,1,1,33,102,168,0,0,0,0,0,0,0
-1,1,517,26,1,140,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,153,28,1,557,1302,1,602,1206,841,1746,438,1,55,0,0,0,0,0,0,0,0,0,0,0,0
0,71,406,9,334,72,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,44,125,422,323,1068,241,127,1991,1,1803,755,79,33,0,0,0,0,0,0,0,0,0,0,0
0,9,167,76,3,282,1,362,71,76,691,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,482,57,3,29,42,111,539,293,157,1,995,31,241,127,1,0,0,0,0,0,0,0,0,0,0
0,1034,123,173,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,143,390,21,1040,700,918,356,956,103,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,903,1,155,792,1,124,391,706,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,647,1,1,215,1,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,489,116,974,152,1,1,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,242,1588,701,19,30,136,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,66,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200,418,1,474,1138,712,196,3,712,427,340,133,1,55,1,434,211,117,163,474,1928,0,0,0,0
0,1035,185,1,1,1650,1312,64,557,1302,30,1195,1650,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,864,1,40,356,1,50,1020,912,1,3,1,155,214,695,0,0,0,0,0,0,0,0,0
0,1,1982,775,1508,173,286,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1387,1,960,1363,125,1414,209,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,1,223,97,545,177,1909,423,188,63,30,338,12,1116,148,0,0,0,0,0,0,0,0,0,0
0,57,778,1,257,1938,980,1504,961,47,149,174,56,1731,94,1,1,473,48,225,434,175,0,0,0,0
0,270,57,1879,116,609,1,1,1,1,196,185,40,12,535,0,0,0,0,0,0,0,0,0,0,0
0,167,57,1342,229,1,9,618,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1206,1,127,26,125,1,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,67,1,716,1,2,2,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1205,1,58,626,1,1,1,176,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,618,518,579,619,86,238,18,9,77,1130,4,67,371,191,1,22,366,4,0,0,0,0,0,0,0
0,560,4,71,1401,469,702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,989,798,110,636,280,19,17,82,545,14,228,1011,684,336,0,0,0,0,0,0,0,0,0,0,0
0,814,182,280,772,1434,193,17,703,76,180,1223,89,4,1,1,436,170,1785,193,175,0,0,0,0,0
0,634,80,170,464,284,24,54,9,3,130,303,345,0,0,0,0,0,0,0,0,0,0,0,0,0
0,634,837,1,239,162,55,101,1482,409,45,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1735,39,10,7,2,5,50,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,390,19,1,1,17,472,1291,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,540,699,157,76,387,87,3,4,1,1417,222,1429,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,324,1,663,1390,70,276,87,14,97,663,219,887,130,290,945,369,0,0,0,0,0,0,0,0
0,3,71,1401,266,45,44,4,229,103,43,53,47,149,882,1041,1,0,0,0,0,0,0,0,0,0
0,71,529,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,91,1012,733,1471,64,257,733,76,69,338,15,0,0,0,0,0,0,0,0,0,0,0,0,0
0,728,104,1,12,4,612,74,125,8,24,888,83,224,1,660,721,0,0,0,0,0,0,0,0,0
0,512,1,1329,763,171,30,1,1,734,534,38,4,540,454,133,1,735,1,1373,0,0,0,0,0,0
0,19,849,42,1248,300,635,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,111,667,1,44,131,97,223,1,995,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,431,1,1004,999,282,64,431,135,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,289,425,1367,774,153,1315,3,1283,17,52,800,762,500,17,0,0,0,0,0,0,0,0,0,0,0
1,1,292,1,1,262,1509,1,632,1584,199,711,1,645,13,1,201,0,0,0,0,0,0,0,0,0
-1,114,22,605,777,1087,10,34,2,548,10,11,2,65,20,605,0,0,0,0,0,0,0,0,0,0
-1,531,23,1850,1,121,51,1270,518,121,293,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1428,1762,183,49,383,1,789,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,10,7,46,13,49,107,78,50,61,874,49,34,118,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,52,266,263,579,415,173,508,121,835,156,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,504,45,1,36,29,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1211,516,285,250,72,128,136,138,520,3,1004,511,13,603,105,61,187,34,511,13,0,0,0,0,0
-1,7,61,68,34,78,1316,1,489,9,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,61,476,34,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,14,61,476,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,14,7,20,2,8,2,8,61,476,34,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,589,66,45,276,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,21,5,447,650,1,157,251,677,231,927,629,5,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,261,14,692,126,11,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,526,3,1015,258,34,21,2,5,114,22,36,11,2,5,114,22,0,0,0,0,0,0,0,0
-1,12,279,1885,4,71,247,1805,243,75,3,919,1001,501,1,1,1764,438,1,181,0,0,0,0,0,0
-1,1,394,1,1,121,51,1,246,194,293,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,650,3,728,104,996,491,278,46,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,59,113,1126,1,1315,3,873,3,343,29,22,187,1326,266,65,20,0,0,0,0,0,0,0,0,0
0,388,959,3,418,1,1,1,1,1,1,1,792,1,0,0,0,0,0,0,0,0,0,0,0,0
-1,646,10,7,29,22,105,2,36,2,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,939,189,54,9,218,625,2,548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,189,54,9,218,107,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,189,54,9,218,107,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,189,54,9,218,107,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,189,54,9,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1056,1020,36,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,614,35,321,646,53,88,32,1,126,546,145,11,921,114,22,0,0,0,0,0,0,0,0,0
0,6,614,35,321,646,53,88,32,1,39,546,265,50,34,2,10,7,2,20,148,145,0,0,0,0
-1,6,337,995,593,233,458,23,533,4,7,29,168,246,20,13,508,0,0,0,0,0,0,0,0,0
-1,6,350,75,14,240,274,23,126,546,181,11,921,29,22,0,0,0,0,0,0,0,0,0,0,0
0,6,470,1,1068,1,704,766,120,88,32,1931,39,612,221,50,34,2,10,7,2,20,811,0,0,0
-1,6,48,3,648,53,88,32,1,126,533,145,11,921,46,13,0,0,0,0,0,0,0,0,0,0
0,4,7,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,468,3,27,34,21,2,5,36,11,2,5,468,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,773,20,218,625,2,548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,99,13,8,447,1,775,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,34,46,342,21,2,5,36,11,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,34,20,21,2,5,36,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,84,86,40,12,84,123,299,487,146,78,29,168,50,34,78,1530,4,0,0,0,0,0,0,0
0,10,34,20,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,43,591,562,1,58,11,1060,96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,107,2,5,29,168,36,11,2,5,29,168,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,379,86,213,44,2,5,145,221,36,11,2,5,13,73,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,29,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,11,2,5,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,21,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,11,973,342,2,5,29,235,85,36,2,65,20,0,0,0,0,0,0,0,0,0,0,0,0
-1,258,34,21,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,258,34,21,2,5,36,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,258,34,21,2,5,36,34,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,258,11,21,2,5,36,2,5,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,264,219,50,34,2,5,468,36,11,2,5,13,508,0,0,0,0,0,0,0,0,0,0,0,0
1,609,1,184,511,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,543,204,67,1163,1060,13,662,76,1662,1,192,539,94,1,0,0,0,0,0,0,0,0,0,0,0
-1,1404,4,1,608,523,149,73,1084,559,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,3,39,38,50,34,2,10,7,2,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,3,130,34,107,1398,5,36,11,1398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,589,66,206,45,276,2,5,36,2,5,114,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,613,1,402,10,7,105,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,72,781,11,921,6,1404,527,23,88,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,41,566,1,126,11,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,6,350,213,159,936,126,11,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,68,92,1,851,86,108,1,250,307,1,1574,61,1,1,1454,1166,480,664,0,0,0,0,0,0
-1,6,154,241,15,1543,3,273,1177,307,10,34,16,24,16,29,168,36,10,11,16,24,16,20,0,0
-1,6,1041,762,500,1283,592,55,321,694,23,88,32,1,126,533,288,11,921,46,13,0,0,0,0,0
-1,6,283,122,321,509,35,23,39,10,34,16,24,16,548,10,11,16,24,16,0,0,0,0,0,0
-1,6,940,657,14,532,23,307,10,11,16,24,16,36,16,24,16,0,0,0,0,0,0,0,0,0
-1,240,274,10,34,2,8,36,2,8,406,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,811,1,34,54,9,625,2,548,2,29,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,138,618,39,1615,10,34,24,8,8,36,10,11,24,8,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,107,2,5,36,11,2,5,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,34,973,342,2,5,36,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,11,382,36,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,11,2,5,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,27,61,701,34,2,5,13,701,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,343,613,1,933,453,163,810,1,206,31,185,18,924,48,211,154,0,0,0,0,0,0,0,0,0
-1,801,23,6,108,47,149,808,612,307,2,8,34,102,22,36,8,11,20,406,13,0,0,0,0,0
-1,458,26,126,11,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,458,126,11,921,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,50,34,107,2,5,36,11,2,5,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,207,207,1,21,2,36,2,406,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1618,463,658,158,6,209,3,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,317,335,3,307,10,34,1,8,1,54,9,36,10,11,1,8,1,54,9,65,22,0,0,0,0
-1,1,681,344,52,614,18,774,10,7,646,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,951,77,736,954,246,99,361,1574,39,1162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,459,718,139,132,2,8,2,8,27,11,28,718,139,701,1070,98,141,2,8,2,8,0,0
1,192,101,33,71,190,123,753,1,678,837,667,35,26,327,1026,115,1,30,42,192,0,0,0,0,0
1,139,236,249,255,281,78,378,1060,235,85,1,775,34,373,4,0,0,0,0,0,0,0,0,0,0
1,14,290,511,605,13,49,701,1,25,406,605,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,747,182,1570,33,236,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,167,186,785,472,1104,1,1214,225,191,33,4,1,23,113,1728,1,0,0,0,0,0,0,0,0,0
1,855,50,11,459,1,342,2,5,2,5,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0
1,874,459,685,342,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,19,1,1804,1,652,58,47,1347,1,154,1494,198,297,454,1125,0,0,0,0,0,0,0,0,0
1,1,55,186,206,92,593,1,1498,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,11,459,685,342,25,2,5,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1454,1,193,52,40,27,1,896,684,44,86,212,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,26,1,379,86,75,423,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,207,437,17,33,21,2,5,36,649,2,5,29,168,0,0,0,0,0,0,0,0,0,0,0,0
1,207,437,33,21,2,5,36,649,2,5,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,207,437,33,21,2,5,36,649,2,5,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1,874,459,973,342,21,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,193,3,537,23,4,265,960,817,1,125,1,1129,1011,209,1,40,1,1,706,750,0,0,0,0
1,208,167,1,707,134,1,459,318,348,1246,1222,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,77,2,1,1289,649,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,504,45,36,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,965,1075,32,1817,827,1075,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1133,587,236,153,139,1,1539,117,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,236,119,40,14,1,570,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,49,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1575,1,1,430,135,444,28,1233,1003,822,1,1,740,1274,1153,1,430,135,0,0,0,0,0,0,0
0,3,39,11,24,1,7,1,1135,1,34,24,1,7,252,52,151,81,1,842,394,0,0,0,0,0
-1,790,770,1,1,517,351,266,137,74,517,52,726,1411,240,274,236,351,137,52,726,0,0,0,0,0
0,1,1,155,1,1,1182,1,688,1,730,1,1418,1,836,1585,0,0,0,0,0,0,0,0,0,0
-1,181,6,154,31,159,458,23,62,1,4,38,74,821,1831,458,1543,14,1,81,781,1,183,702,1404,1
0,76,19,282,6,694,74,1,1283,17,959,1170,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,778,1,1416,58,339,3,158,47,400,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,119,1,9,119,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1816,1558,1,1,1,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,203,425,623,157,251,557,1,1,1806,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,486,113,1193,1,4,1,1,191,1,912,407,1326,158,1,162,225,0,0,0,0,0,0,0,0,0
0,280,1384,14,620,6,70,325,33,12,231,124,95,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,1,513,83,649,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1166,105,21,66,31,1270,459,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83,1,747,574,217,45,1950,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,341,1,165,1,637,161,216,83,1085,169,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,1,118,1,1,1,136,1,744,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,43,1,1,1,1048,608,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1763,686,363,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,986,363,1970,1,686,363,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,534,171,212,1,12,1,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
